place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNsdXFUSnFnRRAB,1,"Warning message for who are all eating idly and dosa!!!       ULTRA PERFECT PLUS Very worst experience.... Customer service is toooo bad... Sale person is focus to Target... Not fullfill customer need... Only focus to sale target product sale... Not educated to customer... I bought a grinder at last week this product is very worst.... product... Even300g  rice grind to take 1hours... We never this type of grinder.because of this my sister and her husband fighting to each please guys dont buy this grinder.  Even though they ready to sell it offer or free dont buy it.we have already raised the complaint but its not useful why means any default in the  grinder we can repair it but here grinder it self a manufacturing defect we cant doing it anything . Anybody need divorce from your  wife please buy this ULTRA PERFECT PLUS grinder gifted to your wife this it is enough,,",9 months ago,2023-12-10 12:50:04.030568,We regret the inconvenience caused. Kindly share your contact number and Invoice details to +91 78248 37672. We would like to listen from you in detail about your concern and share your message to the concerned team for the needful support and the corrective action.,9 months ago,2023-12-10 12:50:04.030568,0,2,,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNGbGIya0JREAE,1,"I brought godrej AC, and I got a defective product but after 1 month they replaced it with new AC and after 3 months of working again leakage issue in the AC. While contacting the godrej service centre theyre very irresponsible. I contacted vasanth  & co executive they said will check with godrej service centre porur. After a few minutes ASM from the godrej service centre called me and informed me as they are going to reject the replacement request and said whatever the issue they have to come back to me to proceed further so Im not going to approve it. This is the first time I have brought AC in my lifetime but i trusted Vasanth & co but i was really disappointed and irritated now because of the purchase i made in Vasanth & co. Most of my friends suggested buying it from sathya but this is my fault i shouldnt have trusted vasanth & co. If higher management read this review requesting you to do the needful. Please dont make me lose hope from vasanth & co.",10 months ago,2023-11-10 12:50:05.820362,We regret for the inconvenience caused. Kindly share us your purchase invoice and contact details to +91 7824837672 . We will check with the concerned team regarding your concern and get back to you with the updates from the team for the needful support.,10 months ago,2023-11-10 12:50:05.820362,0,14,,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNGLWVEVkNREAE,1,"Extremely pathetic service. Bought a Haier fridge yesterday from this store. Made payment too. Store salesman and his supervisor promised delivery by 7pm today, despite continuous follow ups- fridge hasn t reached yet. Installation was also promised by the store today but now they are happily pushing it all to tomorrow. Nothing but cheating customers and playing with their trust. It s better to buy from online websites where you get better price deals and customer support. This store is NOT WORTH.",10 months ago,2023-11-10 12:50:06.183548,Sorry for the inconvenience caused. Request you to share your contact number and invoice details to +91 7824837672. We shall share your details to the concerned team for the needful support.,10 months ago,2023-11-10 12:50:06.183548,0,26,1,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNGdVlXcmlnRRAB,1,The worst shop l ever visited. As l purchased refrigerator there is no one came to fix it . It arrived before 4 days . They just like that fooling us!!!!.,10 months ago,2023-11-10 12:50:06.478426,Sorry for the inconvenience caused. Request you to share your contact number and invoice details to +91 7824837672 or feel free to contact in the given number. We shall share your details to the concerned team for the needful support.,10 months ago,2023-11-10 12:50:06.478426,0,1,,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNGbVpLZ0VBEAE,4,Good,10 months ago,2023-11-10 12:50:06.648206,Thank you for your feedback.,10 months ago,2023-11-10 12:50:06.648206,0,305,10,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ1NGQ2T2FREAE,5,Good service . Well assisted by Mr.Raghavan of fridge section,10 months ago,2023-11-10 12:50:06.692426,Thank you for your valuable Feedback.,10 months ago,2023-11-10 12:50:06.692426,1,8,2,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM1eTR6eDdRRRAB,1,"Nan entha shop la tv vangi 9 month aguthu 3 month munnadi Android TV  repair , phone panni sonnan vanthu vera display matetu ponanga thirunpa 2 monthla athe fault call Pani koopta ennum Vara matakanga palaya TV vaiche sale pandranga , intha number ku call panni ketan therumbavum replay ella",10 months ago,2023-11-10 12:50:06.760847,Sorry for the inconvenience. Kindly send your contact information to +91 7824837672 or feel free to contact in the given number. We would like to listen from you in details and share your message to the concerned team for the needful.,10 months ago,2023-11-10 12:50:06.760847,0,1,,False,"Nan entha shop la tv vangi 9 month aguthu 3 month munnadi Android TV repair , phone panni sonnan vanthu vera display matetu ponanga thirunpa 2 monthla athe fault call Pani koopta ennum Vara matananga palaya TV vaiche sale pandranga , intha number ku call panni ketan therumbavum replay ella",
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURabWFUbWJBEAE,1,Worst products to much to high cost worst salesmen services and response makes irritating customers  .,11 months ago,2023-10-10 12:50:07.019429,Sorry for the inconveniences. Kindly send your contact information and invoice number to +91 7824837672 or feel free to contact in the given number. We shall forward your message to the concerned team regarding your concern and get back to you.,11 months ago,2023-10-10 12:50:07.019429,0,92,110,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURadElHWGRBEAE,1,,11 months ago,2023-10-10 12:50:07.172299,,,,0,171,107,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNaczd5UHB3RRAB,5,The way they deal with the customer is perfect and the sales executives are really particular in selling their own products and not encouraging the other products. That can be avoided from the service side. It is a customer friendly shop. Good work keep it up guys.,11 months ago,2023-10-10 12:50:07.201866,Thank you for your valuable Feedback.  We have taken your feedback to provide happy and pleasant purchase experience.,11 months ago,2023-10-10 12:50:07.201866,0,79,180,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNaMDR1VjZBRRAB,5,The brother in the laptop section is informative and has a good sole . He is a positive person which is a great quality for all the salesmen .,11 months ago,2023-10-10 12:50:07.350467,Thank you for your valuable feedback. We definitely do the best service as much as we can to satisfy customers. Request you to refer your family members and friends for their future needs. Contact our customer helpline number 93335 93335 for future assistance.,11 months ago,2023-10-10 12:50:07.350467,1,2,,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNaN2JxNDZBRRAB,5,Good range to select.,11 months ago,2023-10-10 12:50:09.290124,Thank you for your valuable Feedback.,11 months ago,2023-10-10 12:50:09.290124,0,240,80,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNaMFBTX3VBRRAB,1,Intha show room  romba bad intha show roomla work pandravuga awaga target enna venalum pannuwaga yaara wenalum suffere akkuwaga so intha porur vasanth and Co mattu pogathiga,a year ago,2023-09-10 12:50:09.315802,Sorry for the inconvenience. Please send your contact information to +91 7824837672. We shall contact you to further and share your message to the concerned team for a corrective action.,a year ago,2023-09-10 12:50:09.315802,0,9,,False,Intha show room romba bad intha show roomla work pandravuga awaga target enna venalum pannuwaga yaara wenalum suffere akkuwaga so intha porur vasanth and Co mattu pogathiga,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURwOUlTXy1RRRAB,3,"Neatly maintained Clearly explains the products. Installation takes time, needs to be improved. Discounts available, varieties of products available Parking is available in front of the building,side of the building.",a year ago,2023-09-10 12:50:09.449181,Thank you for your valuable Review. We shall share the Feedback to the concerned team to improve the Installation service. We can do the best as much as to satisfy customer.,a year ago,2023-09-10 12:50:09.449181,0,132,118,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNwdzlEc2pBRRAB,1,"Very poor in service, Always making False commitments regarding Installations.. They use to say immediately send the person for Installations, but it may take 2 days 3 days.. After purchasing the product, if no any action about further Installations, and if you call to Vasanth & Co means irresponsible response wi be getting.. Purchased Sony HT S 20 from Vasanth and Co porur... Marketing person says anything to sell it.. Worse..",a year ago,2023-09-10 12:50:09.594213,"Apologies for the inconvenience caused. Kindly share us your contact number with details to support@vasanthandco.co or reach us @93335 93335, so that we shall understand the concern in depth and sort it.",a year ago,2023-09-10 12:50:09.594213,0,7,1,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNwLVB6V0Z3EAE,1,Poor customer service. You will get your product after 3 to 4 days and the product will be installed in another 2 to 3 days. In the mean time their customer support wont respond. If you want your product after a week go to this showroom.,a year ago,2023-09-10 12:50:09.814613,We regret for the inconvenience caused. Kindly share us your contact number with details to support@vasanthandco.co or reach us @93335 93335 for further support. We will check with the concerned team and get back to you.,a year ago,2023-09-10 12:50:09.814613,0,9,,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURKZ2Y2SHVRRRAB,1,"Worst customer care. Bought home appliances to my new home. Received only defective product worst customer support. a godrej AC which received defective and for replacement they have taken almost 10 days but still no support, and haier TV we bought 65 inches got picture tube problem within one week and poor customer care response for that too. Everything we received is a worst and defective product",a year ago,2023-09-10 12:50:10.019811,We regret for the inconvenience caused. Kindly share your invoice number and contact details to support@vasanthandco.co . We will check with the concerned team and get back to you for a solution.,a year ago,2023-09-10 12:50:10.019811,4,57,,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURKcG9UVkl3EAE,4,,a year ago,2023-09-10 12:50:10.198645,,,,0,11,2,True,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURKc3NhOUZBEAE,1,The worst branch if we call not even single response from the shop ......I have been enquiring one product more than a day ....still they are reaching me please.....the concern people should make an note of it fo the favour......,a year ago,2023-09-10 12:50:10.248958,We apologise for the inconvenience caused. Please send your contact details to support@vasanthandco.co or reach us @93335 93335 . Well consult with the relevant team and get back to you.,a year ago,2023-09-10 12:50:10.248958,0,2,,False,,
ChIJzyUPYRphUjoRBJQhC63p_V8,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURKZ0lqWGxBRRAB,1,Two days before we brought two washing machines from vasanth & co. The representative canvassed us to buy Whirlpool washing machine after delivery the installation person came and his behaviour was very inappropriate and forcing us to buy the stand which he bought along with him after i refused to buy he started behaving like this. The attitude he showed to us is very worst. His name is lokanathan.,a year ago,2023-09-10 12:50:10.320785,We regret for the inconvenience caused. Kindly share us your invoice number and contact details to support@vasanthandco.co or reach us @93335 93335. We will check with the concerned teams and get back to you.,a year ago,2023-09-10 12:50:10.320785,0,53,,True,,
